movieId,imdbId,tmdbId,title,year,genres,main_genre,overview,poster_url,runtime,avg_rating,rating_count,n_lines,n_words,avg_sentence_length,avg_word_length,difficult_word_ratio,vocabulary_diversity,words_per_minute,flesch_reading_ease,contraction_frequency,short_utterance_ratio,pronoun_ratio,avg_word_frequency_rank,language_difficulty_score,language_level
3457,127349,37722.0,Waking the Dead,2000,Drama|Thriller,Drama,"A congressional candidate questions his sanity after seeing the love of his life, presumed dead, suddenly emerge.",https://image.tmdb.org/t/p/w342/wC4MSw7MYYDIhkcgw1lZui0kzur.jpg,105.0,3.1421802,633,1107,7541,6.661552346570397,4.07207695434223,0.1100121934697195,16.097727722472285,70.29523809523809,89.3290182037547,0.06665763446687441,0.4259927797833935,0.12274759517680531,1458.737291581944,23.54957987081328,Intermediate
3615,130623,10567.0,Dinosaur,2000,Adventure|Animation|Children,Adventure,An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.,https://image.tmdb.org/t/p/w342/rSje3FS7ycJSglowlngjsvDt7vO.jpg,82.0,3.0537896,3681,593,3396,4.434246575342466,3.935125115848008,0.1291319122644423,13.41075375742513,39.47560975609756,97.79299783538794,0.07754093296261971,0.5575342465753425,0.0914426938523324,2777.366057602973,17.03087103721049,Beginner
3563,132910,9456.0,"Crow: Salvation, The",2000,Action|Horror,Action,"Alex Corvis, a man wrongly executed for the murder of his girlfriend, returns from the dead and sets out to find the real killer.",https://image.tmdb.org/t/p/w342/5JkLJ0HS1hGxZHok9pjBcLCpLuX.jpg,101.0,2.2678916,517,685,4422,4.904,4.041715217897926,0.1347005360055931,14.823131884728603,42.48514851485149,94.20980541598696,0.06548590072244233,0.5177142857142857,0.10650198089023538,1944.076328728635,19.955050448362428,Beginner
3273,134084,4234.0,Scream 3,2000,Comedy|Horror|Mystery|Thriller,Comedy,"As bodies begin dropping around the Hollywood set of STAB 3, the third film based on the gruesome Woodsboro killings, Sidney and other survivors are once again terrorized by another Ghostface killer.",https://image.tmdb.org/t/p/w342/qpH8ToZVlFD1bakL04LkEKodyDI.jpg,116.0,2.449003,8726,1549,10741,4.829291488349976,4.125541551792044,0.1556715242221347,16.17432846031581,87.55172413793103,91.15191821376354,0.06912170145726663,0.5121255349500713,0.09836549822764869,2061.457648921433,27.343235317452923,Advanced
3300,134847,2787.0,Pitch Black,2000,Horror|Sci-Fi|Thriller,Horror,"When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light.",https://image.tmdb.org/t/p/w342/3AnlxZ5CZnhKKzjgFyY6EHxmOyl.jpg,108.0,3.4679573,12062,898,5520,5.510489510489511,4.046591733139956,0.1319796954314721,16.197705501838616,51.07407407407408,95.06241152248768,0.06381435823060189,0.4905094905094905,0.10279187817258884,2365.62402326004,22.56896859450349,Intermediate
3483,138749,10501.0,"Road to El Dorado, The",2000,Animation|Children,Animation,"Stowing away after a failed con, a pair of swindlers end up on El Dorado, the fabled ""city of gold"", where they quickly get in over their heads when they are mistaken as gods by the inhabitants.",https://image.tmdb.org/t/p/w342/tQuqhUBACMcGqCvliHxpJreBfXC.jpg,90.0,3.3778205,4166,1200,6053,5.075105485232068,3.9790488859328232,0.1820751579647489,15.89942303387484,66.82222222222222,94.97016633621408,0.05054871965414034,0.6337552742616034,0.09743930828067841,3018.3367194004995,26.985712699841663,Advanced
2769,138946,19457.0,"Yards, The",2000,Crime|Drama,Crime,"In the rail yards of Queens, contractors repair and rebuild the city's subway cars. These contracts are lucrative, so graft and corruption are rife. When Leo Handler gets out of prison, he finds his aunt married to Frank Olchin, one of the big contractors; he's battling with a minority-owned firm for contracts.",https://image.tmdb.org/t/p/w342/AtwXtU8CDWvVADgOwRkOSRZFPWI.jpg,115.0,3.133129,815,1320,8848,5.65153452685422,3.9942301165290193,0.1216200927706754,14.008260456376776,76.86086956521739,94.1211836872828,0.0742165403326168,0.5121483375959079,0.11720782893992533,1807.4151852276636,21.696553434015435,Intermediate
3555,141926,3536.0,U-571,2000,Action|Thriller|War,Action,"In the midst of World War II, the battle under the sea rages and the Nazis have the upper hand as the Allies are unable to crack their war codes. However, after a wrecked U-boat sends out an SOS signal, the Allies realise this is their chance to seize the 'enigma coding machine'.",https://image.tmdb.org/t/p/w342/7lc7jXmjQmITnfUBX7nN4kxKKbI.jpg,116.0,3.3497534,9125,989,6432,4.878240377062058,4.244283413848631,0.2359098228663446,17.30886418538443,53.53448275862069,89.64213674191971,0.055233494363929145,0.5640219952867243,0.07359098228663447,3699.0980613893375,31.95938517262724,Advanced
3535,144084,1359.0,American Psycho,2000,Crime|Horror|Mystery|Thriller,Crime,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",https://image.tmdb.org/t/p/w342/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,102.0,3.686344,19244,1219,8521,5.15695067264574,4.239130434782608,0.1941614906832298,20.34065475900038,78.92156862745098,86.49214848341366,0.0675776397515528,0.5272261370916079,0.09465838509316771,3642.3512638525713,34.67318786152132,Advanced
3821,144528,12107.0,Nutty Professor II: The Klumps,2000,Comedy,Comedy,"The hilarity begins when professor Sherman Klump finds romance with fellow DNA specialist, Denise Gaines, and discovers a brilliant formula that reverses aging. But Sherman's thin and obnoxious alter ego, Buddy Love, wants out...and a big piece of the action. And when Buddy gets loose, things get seriously nutty.",https://image.tmdb.org/t/p/w342/v8gI95Eio7kAjixyqYHxNKmJTmm.jpg,107.0,2.2000225,4452,1692,12419,5.367053364269141,4.076171537264396,0.1521701538993602,16.309400405514953,108.09345794392524,91.66198691861456,0.06570983918381462,0.4974477958236659,0.10833477433857859,2232.870156886539,29.425130344813283,Advanced
3889,144964,12211.0,Highlander: Endgame (Highlander IV),2000,Action|Adventure|Fantasy,Action,"Immortals Connor and Duncan Macleod join forces against a man from Connor's distant past in the highlands of Scotland, Kell, an immensely powerful immortal who leads an army of equally powerful and deadly immortal swordsmen and assassins. No immortal alive has been able to defeat Kell yet, and neither Connor nor Duncan are skilled enough themselves to take him on and live. The two of them eventually come to one inevitable conclusion; one of them must die so that the combined power of both the Highlanders can bring down Kell for good. There can be only one... the question is, who will it be?",https://image.tmdb.org/t/p/w342/u7kIXMyagqcek2SaS9svfPTTGVT.jpg,87.0,2.4560766,1514,840,4339,5.301955990220049,4.027668895549919,0.1489508877103988,15.275775587717886,49.85057471264368,93.32858960651876,0.05187917915609869,0.5207823960880196,0.11920682499423564,2105.3693693693695,22.513204391065724,Intermediate
3978,146984,4958.0,"Legend of Bagger Vance, The",2000,Drama|Romance,Drama,"World War I has left golfer Rannulph Junuh a poker-playing alcoholic, his perfect swing gone. Now, however, he needs to get it back to play in a tournament to save the financially ravaged golf course of a long-ago sweetheart. Help arrives in the form of mysterious caddy Bagger Vance.",https://image.tmdb.org/t/p/w342/7jKjh9PZvHJYYtCycQmTbBoZVV4.jpg,126.0,3.1898937,3760,1216,8612,5.819559228650138,4.2288757396449705,0.1704142011834319,18.580590496409588,67.06349206349206,86.91337815215088,0.06212282570110046,0.4462809917355372,0.07916222932197373,5073.079050445104,30.334301366906644,Advanced
4031,149624,21355.0,All the Pretty Horses,2000,Drama|Romance|Western,Drama,"The year is 1949. A young Texan named John Grady finds himself without a home after his mother sells the ranch where he has spent his entire life. Lured south of the border by the romance of cowboy life and the promise of a fresh start, Cole and his pal embark on an adventure that will test their resilience, define their maturity, and change their lives forever.",https://image.tmdb.org/t/p/w342/6E4E7wYXw1DE2321F2hVNryLSk7.jpg,117.0,2.9016395,1159,1141,6510,5.367758186397985,3.827311121539184,0.0907242296261536,13.657470972841306,54.64102564102564,98.49841009589755,0.07070233067417488,0.4534005037783375,0.13108086970123572,1714.6461105024262,16.249771749816425,Beginner
3879,160009,11398.0,"Art of War, The",2000,Action|Thriller,Action,"Neil Shaw is both agent and weapon - a critical line of defense for the Secretary General of the United Nations. He does not even officially exist. As an international security expert, he must uncover an international plot in which ruthless terrorists threatened to bring down the United Nations on the eve of an historic summit with China. A mysterious chain of events leads to the murder of the Chinese U.N. Ambassador, and the terrorists frame Neil Shaw, the one man they believe can stop them. Accused of the crime, Shaw goes underground — in effect, vanishing from his own life — as he tries to stop what could become World War III.",https://image.tmdb.org/t/p/w342/9fbStI2ht3gMgsVRusqoBDWeK9c.jpg,117.0,2.9100175,1717,931,6593,5.934246575342466,4.300400123114804,0.1840566328100954,19.87342216597981,55.53846153846154,83.54608875649834,0.054016620498614956,0.5068493150684932,0.09064327485380116,2091.2261391625616,32.0299588148126,Advanced
3977,160127,4327.0,Charlie's Angels,2000,Action|Comedy,Action,"The captivating crime-fighting trio who are masters of disguise, espionage and martial arts are back! When a devious mastermind embroils them in a plot to destroy individual privacy, the Angels, aided by their loyal sidekick Bosley, set out to bring down the bad guys. But when a terrible secret is revealed, it makes the Angels targets for assassination.",https://image.tmdb.org/t/p/w342/paDTaHGLxhacythNZCT86VPanm6.jpg,98.0,2.7453306,23022,891,4870,4.815476190476191,4.15183353934899,0.1681087762669963,17.568372526395414,49.53061224489796,91.25619154305728,0.06530696332921301,0.5724206349206349,0.09435517099299547,2502.909878325428,26.40820187841247,Advanced
3956,160484,10383.0,Lost Souls,2000,Drama|Horror|Thriller,Drama,"A young woman becomes aware of a conspiracy to enable the Devil to walk the Earth in human form. To defeat the prophesy, she must convince a respected New York crime journalist, who is devoid of faith, that he is in fact the target of the conspiracy.",https://image.tmdb.org/t/p/w342/9DOq3KqGrNbqa3z5M8iDJ2wuaxJ.jpg,97.0,2.381203,665,780,4699,4.89375,4.164963814389102,0.144316730523627,16.077743223490472,48.43298969072165,89.89619624042149,0.05725840783312048,0.515625,0.11281396338867604,2225.04003407155,22.932134113165123,Intermediate
3513,160797,10479.0,Rules of Engagement,2000,Drama|Thriller,Drama,A Marine Colonel is brought to court-martial after ordering his men to fire on demonstrators surrounding the American embassy in Yemen.,https://image.tmdb.org/t/p/w342/38iMM0sHOqNz315ApF9bEjT4rFA.jpg,127.0,3.296916,3048,1290,10404,5.9049008168028,4.331390178836084,0.179725323584626,18.68728189158614,79.69291338582677,81.05073424717283,0.04495159059474412,0.411318553092182,0.08269116775340841,2446.2557724705184,32.653554376644806,Advanced
3798,161081,2655.0,What Lies Beneath,2000,Drama|Horror|Mystery,Drama,Norman and Claire Spencer are a seemingly happily married couple who uncover a terrible secret… a secret so disturbing it threatens to destroy them.,https://image.tmdb.org/t/p/w342/2L3Cn0CizbSy2E9KJt1SiOSyb6p.jpg,130.0,3.2137525,8304,1014,5471,4.589409722222222,4.035558918101002,0.1172687724607527,15.10072104419101,40.66923076923077,94.64658079451304,0.07055040665783999,0.5954861111111112,0.11859277473047097,1651.5590238365494,18.489594462311334,Beginner
4022,162222,8358.0,Cast Away,2000,Drama,Drama,"Chuck Noland, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.",https://image.tmdb.org/t/p/w342/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg,143.0,3.685078,33648,730,4782,4.89622641509434,4.016270605865982,0.1543566688075358,16.460673048980517,32.66433566433567,93.17669820409353,0.06015842432027403,0.5587002096436059,0.09762363519588953,2228.7176015473888,22.3026830861268,Intermediate
3744,162650,479.0,Shaft,2000,Action|Crime|Thriller,Action,"New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness.",https://image.tmdb.org/t/p/w342/5ncvnNPaN73cOqD4muE413sSOyY.jpg,99.0,2.9571323,5482,1261,7500,4.528169014084507,3.9991517036618127,0.1671143786229322,18.04969811011397,71.44444444444444,94.39872748081876,0.06495340299350466,0.559539052496799,0.12341146568765886,3908.9813833595877,28.252996956131284,Advanced
3285,163978,1907.0,"Beach, The",2000,Adventure|Drama,Adventure,"Twenty-something Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss - excited and intrigued, he sets out to find it.",https://image.tmdb.org/t/p/w342/4y7LxD8TSi6AtsM2xSYqUm1gu7u.jpg,119.0,3.1060076,8589,1178,7361,5.01161995898838,4.0195035460992905,0.1419803600654664,16.361642801243487,61.61344537815126,93.05589804931913,0.05564648117839607,0.6097060833902939,0.09656301145662848,2838.4760795065113,24.004700197618263,Intermediate
3857,163983,10391.0,Bless the Child,2000,Thriller,Thriller,"When Maggie's sister Jenna saddles her with an autistic newborn named Cody she touches Maggie's heart and becomes the daughter she has always longed for. But six years later Jenna suddenly re-enters her life and, with her mysterious new husband, Eric Stark, abducts Cody. Despite the fact that Maggie has no legal rights to Cody, FBI agent John Travis takes up her cause when he realizes that Cody shares the same birth date as several other recently murdered children.",https://image.tmdb.org/t/p/w342/s1RGEF8xIA6ecF8W4do8CaWI0yE.jpg,107.0,2.6052325,860,1426,7492,5.4195751138088015,4.037239255214896,0.1430771384572308,16.93165102356744,66.75700934579439,93.22426145688014,0.06845863082738345,0.4613050075872534,0.09281814363712726,1771.790713985131,25.572093538489785,Intermediate
3826,164052,9383.0,Hollow Man,2000,Horror|Sci-Fi|Thriller,Horror,"Cocky researcher Sebastian Caine is working on a project to make living creatures invisible. Determined to achieve the ultimate breakthrough, Caine pushes his team to move to the next phase — using himself as the subject. The test is a success, but when the process can't be reversed and Caine seems doomed to future without flesh, he starts to turn increasingly dangerous.",https://image.tmdb.org/t/p/w342/sd3qUIv5uoP2oTbqv66CzXSPjKG.jpg,112.0,2.558735,9628,1183,6399,4.324267782426778,4.172230285437832,0.1541686824705692,16.902353865630673,55.36607142857143,91.0783790861779,0.08683744159819559,0.601115760111576,0.1045593684549702,2409.2437368676256,24.787759055081267,Intermediate
3906,164212,10562.0,Under Suspicion,2000,Crime|Thriller,Crime,"A lawyer is asked to come to the police station to clear up a few loose ends in his witness report of a foul murder. ""This will only take ten minutes"", they say, but it turns out to be one loose end after another, and the ten minutes he is away from his speech become longer and longer.",https://image.tmdb.org/t/p/w342/2snkCKKthT5S8Ua0aMZkeaXkmBi.jpg,110.0,3.1835663,572,1190,8421,5.342465753424658,4.362271062271062,0.1978021978021978,21.23789319702186,74.45454545454545,84.78008956796631,0.06105006105006105,0.4435746901500326,0.09352869352869353,6291.595380667237,36.00172934245626,Advanced
3452,165929,2085.0,Romeo Must Die,2000,Action|Crime|Romance|Thriller,Action,"Two warring gang families (one African-American, the other Chinese) maneuver for bragging rights to the Oakland, California docks. Hang Sing and Trish O'Day uncover a trail of deceit that leaves most of the warring factions dead... or worse!",https://image.tmdb.org/t/p/w342/zKrnaTWW63y4Q1XLrdZQyQmcRWd.jpg,115.0,3.0187058,5533,1010,5760,5.306273062730627,3.9221140472879,0.1048331015299026,15.17629937062808,50.01739130434783,97.7141189331226,0.06936717663421418,0.5092250922509225,0.13299721835883171,1872.6590751043116,18.779516208345072,Beginner
3910,168629,16.0,Dancer in the Dark,2000,Drama|Musical,Drama,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, dreaming up little numbers to the rhythmic beats of her surroundings.",https://image.tmdb.org/t/p/w342/pWzOfTJRZHPNO1VNrMnNFqRcJwg.jpg,140.0,3.8470066,5278,1420,8072,5.515194346289753,3.93388006150692,0.12019477191184,13.878158392562089,55.74285714285714,96.61449957347236,0.06970784213223988,0.5045936395759717,0.1150691952844695,1733.476282051282,19.24101531632977,Beginner
3988,170016,8871.0,How the Grinch Stole Christmas (a.k.a. The Grinch),2000,Children|Comedy|Fantasy,Children,The Grinch decides to rob Whoville of Christmas - but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart...,https://image.tmdb.org/t/p/w342/1WZbbPApEivA421gCOluuzMMKCk.jpg,105.0,2.9022753,10064,1047,6290,5.3975588491717525,4.158132773380714,0.1762235503149733,18.53007264722456,58.96190476190476,92.99304698146494,0.05540300436116944,0.5396687009590235,0.07833952511710547,3874.0692444588253,29.453806115061766,Advanced
3950,170691,10687.0,Tigerland,2000,Drama,Drama,"A group of recruits go through Advanced Infantry Training at Fort Polk, Louisiana's infamous Tigerland, last stop before Vietnam for tens of thousands of young men in 1971.",https://image.tmdb.org/t/p/w342/pnFdCvxxL44sPLkKEIJCUaIZa7M.jpg,101.0,3.5184944,1541,1498,8688,5.005820721769499,4.154883720930233,0.1448837209302325,17.09149455274499,85.14851485148515,92.76765010693887,0.06534883720930233,0.5320139697322468,0.10883720930232559,3880.472526193248,27.53415797470263,Advanced
3536,171433,4967.0,Keeping the Faith,2000,Comedy|Drama|Romance,Comedy,"Best friends since they were kids, Rabbi Jacob Schram and Father Brian Finn are dynamic and popular young men living and working on New York's Upper West Side. When Anna Reilly, once their childhood friend and now grown into a beautiful corporate executive, suddenly returns to the city, she reenters Jake and Brian's lives and hearts with a vengeance. Sparks fly and an unusual and complicated love triangle ensues.",https://image.tmdb.org/t/p/w342/9NF199FTvHr9ggqdBTVbPhF1MGk.jpg,127.0,3.3993852,4880,2555,17284,5.258212877792379,3.8884793202549046,0.1133325003123828,16.503995177038153,126.03149606299212,95.98840499489108,0.06816193927277271,0.4944152431011827,0.12176683743596152,1762.7206518332812,27.750315025032315,Advanced
3893,171580,10480.0,Nurse Betty,2000,Comedy|Crime|Drama|Romance|Thriller,Comedy,"What happens when a person decides that life is merely a state of mind? If you're Betty, a small-town waitress and soap opera fan from Fair Oaks, Kansas, you refuse to believe that you can't be with the love of your life just because he doesn't really exist. After all, life is no excuse for not living. Traumatized by a savage event, Betty enters into a fugue state that allows -- even encourages -- her to keep functioning... in a kind of alternate reality.",https://image.tmdb.org/t/p/w342/1OCHR9z9k7go669AsShOkTj4CFb.jpg,108.0,3.1569045,5395,1589,11745,5.272344408048666,3.928818674003728,0.1280731339309488,15.864921955259968,104.32407407407408,95.9344269093666,0.07366645957220201,0.5156761815629387,0.11316233247537055,1555.3725753106285,26.291627932177036,Intermediate
3578,172495,98.0,Gladiator,2000,Action|Adventure|Drama,Action,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",https://image.tmdb.org/t/p/w342/wN2xWp1eIwCKOD0BHTcErTBv1Uq.jpg,155.0,3.9697196,60749,1326,8032,5.450664800559832,4.074207215303633,0.1676723584542303,16.202990805045015,50.251612903225805,90.54815232333628,0.028758505584799074,0.47585724282715186,0.11914238027988189,2422.6499678869623,25.25028068579343,Intermediate
3824,174480,10641.0,Autumn in New York,2000,Drama|Romance,Drama,"Will Keane, a Manhattan restaurateur, is content with his playboy lifestyle until he meets Charlotte Fielding, a free-spirited young woman. Together the pair pursue a passionate affair that forces them both to reevaluate what they want out of life, even as fate threatens to steal away their future.",https://image.tmdb.org/t/p/w342/avtPZ5vGvFugnY0NK8d3Przx6P7.jpg,103.0,2.4276764,1756,1095,6078,4.236363636363636,4.037801254539452,0.133542423241994,17.40903348874415,58.81553398058252,93.81752735676342,0.07345658633212282,0.6237762237762238,0.11290855067679102,3874.387714663144,23.675225361964184,Intermediate
3785,175142,4247.0,Scary Movie,2000,Comedy|Horror,Comedy,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",https://image.tmdb.org/t/p/w342/fVQFPRuw3yWXojYDJvA5EoFjUOY.jpg,88.0,2.736462,15309,1747,9050,4.377239199157008,3.880597014925373,0.1361338468945594,15.897181825265635,94.4090909090909,97.28362845262453,0.05320173326913818,0.5763962065331928,0.1051998074145402,1674.155118300338,25.1780984791467,Intermediate
27178,177858,3716.0,In July (Im Juli),2000,Comedy|Romance,Comedy,"Daniel’s drab existence as a physics teacher takes an adventurous turn when he falls in love with a Turkish girl named Melek. He spontaneously decides to follow her to Instanbul by car. On the road across Europe, he picks up his free-spirited friend Juli, who is secretly in love with him.",https://image.tmdb.org/t/p/w342/4OHEgTFNy6G0rkPEOKD2tM6VBwY.jpg,96.0,3.8528302,265,795,4437,4.535457348406989,3.958758214366644,0.124405166553365,13.96950484048486,45.96875,95.0293354004764,0.05347835939270338,0.5971223021582733,0.1142080217539089,2575.474841341795,18.02768555015131,Beginner
3755,177971,2133.0,"Perfect Storm, The",2000,Drama|Thriller,Drama,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail.",https://image.tmdb.org/t/p/w342/vJPoxqgpfFNbGi0HyoNsjFeLCio.jpg,130.0,3.086319,14319,1325,7216,4.726421404682275,3.978063968298896,0.1638833852250212,16.70245426542269,54.35384615384616,97.3233318638314,0.06368525332578545,0.5745819397993311,0.09269742428530993,3065.0184292599943,25.05288638277962,Intermediate
